id,created_at,text
1372199587243384836,2021-03-17 14:54:10,"b'- Kecanduan game online, anak sakit jiwa\n- Kolong tol penuh sampah, siapa salah?\n\nSaksikan Apa Kabar Indonesia Pagi jam 06.30 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #AKIPagitvOne #diRumahNontontvOne #CariBeritaditvOne https://t.co/ei1n1uDPwc'"
1372197084288352267,2021-03-17 14:44:13,"b'Gubernur DKI Jakarta Anies Baswedan menaikkan batas atas pembelian rumah DP 0%. Sebelumnya syarat harus perpenghasilan Rp7 juta, kini menjadi Rp14,8 juta. Selengkapnya https://t.co/vZWBdvMHXD #KutipanHariIni #AhmadRizaPatria #RumahDP0 #CariBeritaditvOne https://t.co/T6tMDU7qXz'"
1372194563025108993,2021-03-17 14:34:12,b'Data perkembangan kasus Covid-19 di Indonesia hari Rabu (17/3/2021).\n\n#infographicOne #CariBeritaditvOne #diRumahNontontvOne #Covid19 #UpdateCorona https://t.co/5fVeyiEu1g'
1372194402358063104,2021-03-17 14:33:34,"b'Robohkan Tembok 300 Meter, Alat Berat Dikerahkan! | tvOne Minute https://t.co/gKTchGI903'"
1372194399824740355,2021-03-17 14:33:33,b'Ini penjelasan Jubir Wiku Adisasmito Terhadap Ditundanya Vaksin Covid-19 AstraZeneca! | tvOne Minute https://t.co/jAQFHXfwnJ'
1372194397337444353,2021-03-17 14:33:33,b'Pemerintah Pastikan Tak Ada Larangan Untuk Tradisi Mudik Lebaran 2021 | AKIM https://t.co/8DVV1KGGo3'
1372190163082829830,2021-03-17 14:16:43,"b'Saksikan serial India yang bercerita tentang perjuangan membuktikan diri menjadi  wanita yang pantas dibanggakan keluarga dalam serial GOPI mulai Rabu, 17 Maret 2021 Jam 13.00 WIB hanya di ANTV\n\n#GOPI #GOPIANTV #SERIAL #INDIA #ANTVKEREN https://t.co/84eS4HVsNr'"
1372189615986143239,2021-03-17 14:14:33,b'Nafsu atau Cinta? Kenali Tanda-Tandanya - Podcast Islami | religiOne https://t.co/336lXroLHH'
1372188106275713029,2021-03-17 14:08:33,"b'Waspada! Karena Tak Melawan, Tersangka Jambret Sasar Ibu-ibu | tvOne https://t.co/4rmjJYneJh'"
1372186475391901698,2021-03-17 14:02:04,"b'Dilema Mudik Lebaran Saat Pandemi, Jubir Wapres; Mudik Itu Tidak Dianjurkan | AKIM tvOne https://t.co/mdjRFQ0AYH'"
1372186472829186049,2021-03-17 14:02:03,"b'Vaksinasi Corona saat Berpuasa, Batalkah? | AKIM tvOne https://t.co/LQTqDoOR4h'"
1372186367028002819,2021-03-17 14:01:38,b'Jangan lewatkan Best moment dan highlights berbagai seri Oneprix dan informasi terupdate seputar para rider hanya di Oneprix Top Speed.\nSetiap Minggu jam 14.00 WIB hanya di tvOne atau live streaming di https://t.co/0bg18uwfaO\n#Oneprix #OneprixMotorsport #OneprixTopSpeed https://t.co/Kp0JYo7BPK'
1372186206574845957,2021-03-17 14:01:00,b'Sindikat pemalsu materai rugikan negara miliaran rupiah. Nantikan beritanya dalam Kabar Pagi bersama Aditya Nugroho &amp; Angia Ebony jam 04.30 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #KabarPagitvOne #diRumahNontontvOne #CariBeritaditvOne https://t.co/J5tfr9NlJ0'
1372183202693935104,2021-03-17 13:49:04,b'Tony Q Feat Iwa K - One Love | playOne Radioshow https://t.co/wQSQGroH2O'
