id,created_at,text
428483292103327744,2014-01-29 11:02:32,"b""tong no'ong nu keur mandi, kahijina dosa, kadua teu pantes, katilu euweuh gawe, kaopat piomongeun, kalima naik haji jika mampu :(( #TENS"""
428481906879901696,2014-01-29 10:57:02,"b'maklum kang da abdi mah jelema alit, sapatu oge nomer 3 :(( #TENS'"
428481148369387520,2014-01-29 10:54:01,"b""HAJI DADANG MAKAN LODEH BARI NOROKTOK TU'UR\nASA HAREUDANG DEH LIAT MANTAN DI BONCENG BATUR :(( #TENS"""
428480794525302786,2014-01-29 10:52:36,b'eh tau ga udin aing dipolow sama artis :DDDD | TERUS AING KUDU MODOL SEUNEU ? | anyeng sia meni kitu pisan CANGKANG CAU :(('
428479662193274880,2014-01-29 10:48:06,"b'udin aing tadi peuting ngimpi modol | tandana naon tah mod ? | teuing, da pas hudang trus dicabak aya tai. | eta mah BUSIAT anyeng (*^%$@@'"
428478984972533760,2014-01-29 10:45:25,"b'eh nyaho teu gais 3 bulan yang lalu telah kapanggih candi-candi di daerah Sunda, diantarana : candi hakan, candi bere, candi dahar. #TENS'"
428478371689795584,2014-01-29 10:42:59,b'neng aa kangen sama neng .. :( | neng juga aa :( | hayu atuh gitu ? | gitu gimana aa ? | GITUin balon pake jarum.. | BITU anyeng eta mah :/'
428477275240013824,2014-01-29 10:38:37,"b'daripada make waduk, bauuu :(( RT @poporahman: akun_BODOR naha make topeng mang, why ??'"
428474405044244480,2014-01-29 10:27:13,"b'drpd maneh teu ditopeng ge meni waduh WOW kaya buceng bangbung :(( RT @Alam_syaaah: akun_BODOR kobe sia mamake topeng , beungetna buceng hun'"
428474243844567041,2014-01-29 10:26:35,"b'teu WAWuh aslina aeng mah :(( RT @OktaGraha2: Teruuuuus waaaaw gtu :( ""akun_BODOR: anyeeeng aing ge urut boxer, hayang di sikut atas siyaaa'"
428474107680677889,2014-01-29 10:26:02,"b'ah masa, meni jauh gening budakna mah goreng  :(( RT @Giri_AtLast: min jiga indung urang pas masih muda RT akun_BODOR: tah ieu kabogoh admin'"
428474022100090880,2014-01-29 10:25:42,"b'maneh meureun ciga tumbila :(( RT @ajisaid13: Merang sih engga tapi kamu mah kaya hiled :(( ""akun_BODOR: heueuh da aing teh merang gablaaag'"
428473922548269056,2014-01-29 10:25:18,b'enya lah kumaha kamu :(( RT @Dhea_89: k peureumpeunan cgna.ha.. RT akun_BODOR: tah ieu kabogoh admin #TENS :) http://t.co/iGWsFm3fBl'
428473851874246656,2014-01-29 10:25:01,"b""sirik wae siya mah :(( RT @erlanggayoga406: TandaTanda KIAMAT :'( RT akun_BODOR: tah ieu kabogoh admin #TENS :) http://t.co/iGWsFm3fBl"""
428473652997152768,2014-01-29 10:24:14,b'teu ngaruh :(( RT @erlanggayoga406: Can ngasaan di Unfollow ku sajuta umatnya ? RT @akun_BODOR: naon ari siya kenek damri :(( RT erlanggayog'
428473612161396736,2014-01-29 10:24:04,b'gimana elu aja rong korong :(( RT @ina_treznara: Haha tukang rampe? aikamu meni sok sotau . da akumah lagi deket sma si rafi ahmad bukan sma'
428473526903795712,2014-01-29 10:23:44,"b'mamaneh ah :(( teu ngarti RT @RidwanW_: Biasa aja atwh keleuss bisi di sorodotkeun ku papan skateboard :((  ""akun_BODOR: udah tah anyeeeng s'"
428473424176885760,2014-01-29 10:23:19,"b'mamaneh ah :(( RT @ndulandre: Gue mah engga aisia:(""akun_BODOR: siyaaaa daki londok yang mulai duluan :(( RT @ndulandre:'"
428473374306603008,2014-01-29 10:23:07,b'ya habib salam ka si eta :(( RT @diiadiio1: Yassalam alaika RT akun_BODOR: sun dulu dong :(( RT @diiadiio1: Tinu podol orok mah gak ush pk t'
428436705708756992,2014-01-29 07:57:25,b'tah ieu kabogoh admin #TENS :) http://t.co/iGWsFm3fBl'
428432138170421248,2014-01-29 07:39:16,"b'@JANGSIAWE geus anyeeng ulah galau kitu tweet teh, hayu meh teu galau aya sabotol yeuh bade moal ?....... CAI AKI :(( http://t.co/Dh9IKzINLN'"
428431392746139650,2014-01-29 07:36:18,b'udah tah anyeeeng siya mah pundungan ciga kenek kebon kalapa :(( RT @RidwanW_: akun_BODOR. Ari aink gak di follow aink ges mollow geh da sia'
428431276148670464,2014-01-29 07:35:50,"b'sun dulu dong :(( RT @diiadiio1: Tinu podol orok mah gak ush pk topeng lg mang RT akun_BODOR: untung tinu kertas, coba tinu podol orok :(( n'"
428431210566520832,2014-01-29 07:35:35,"b'siyaaaa daki londok yang mulai duluan :(( RT @ndulandre: Kamu mah suka menyalahkan orang yang tidak bersalah gitu lah:(""akun_BODOR: apanan s'"
428430387841220608,2014-01-29 07:32:18,"b'gandeng siah tai ceuli londok :(( RT @RidwanW_: Jiga leho ucing :(( ""akun_BODOR: tah bisi maraneh pengen nyaho beungeut admin akun ini, gant'"
428430261412298752,2014-01-29 07:31:48,"b'untung tinu kertas, coba tinu podol orok :(( ngeri pan RT @diiadiio1: akun_BODOR topeng nya terbuat dr kertas, gak modal ihh -,-'"
428430145804697600,2014-01-29 07:31:21,"b'apalan kitu siyaaaa, tapi teu leuwih ancur ti beungeut elu :(( RT @OktaGraha2: Pasti bengetna lwih ancur ti topeng akun_BODOR: tah bisi mara'"
428430025805672449,2014-01-29 07:30:52,"b'aku ga jahat, cuman cemburu aja kamu deket sama tukang rampe :(( RT @ina_treznara: Siamah gittu siah ih sama aing teh jahaaat :( \netah poni'"
428429884185001984,2014-01-29 07:30:18,b'apanan siyaaaaa langsengna anjir :(( RT @ndulandre: akun_BODOR sigah tukang cuanki euy:('
428429746477625344,2014-01-29 07:29:46,b'hakan ku siyaaaaaa :(( RT @Dhea_89: ke d psihan combro eusi  korong :P RT akun_BODOR: rek mere naon siah ? RT @Dhea_89: mang @akun_BODOR gra'
428429670397132800,2014-01-29 07:29:27,"b'anyeeeng aing ge urut boxer, hayang di sikut atas siyaaa ? :(( RT @OktaGraha2: Segitunya kamu sama aa boxer :( akun_BODOR: et dah aya podol'"
428427759312859137,2014-01-29 07:21:52,b'@infowatir @infocapruk @infosebel @caprukBDG @KumahaAingWeh  hayu kita babarengan? aya sabotol yeuh..... CAI AKI. :(( http://t.co/1l9GT9tSKt'
428423853841215488,2014-01-29 07:06:21,"b'tah bisi maraneh pengen nyaho beungeut admin akun ini, ganteng ciga haripanca anjiir :(( #TENS http://t.co/JVIgxmMZao'"
428421124368519168,2014-01-29 06:55:30,"b'tah bisi maraneh pengen nyaho beungeut admin akun ini, ganteng ciga haripanca anjiir :(( #TENS http://t.co/tGHPMQS9W6'"
428420880348106753,2014-01-29 06:54:32,"b'tah bisi maraneh pengen nyaho beungeut admin akun ini, ganteng ciga haripanca anjiir :(( #TENS http://t.co/9K1xgQLAlE'"
428420777327616000,2014-01-29 06:54:07,"b'tah bisi maraneh pengen nyaho beungeut admin akun ini, ganteng ciga haripanca anjiir :(( #TENS http://t.co/XDBFre63Es'"
428419751249854464,2014-01-29 06:50:03,b'rek mere naon siah ? RT @Dhea_89: mang akun_BODOR gra ngacapruk att..lin ngagosip ae'
428419679745343488,2014-01-29 06:49:45,"b'et dah aya podol reungit nongol yeuh, :(( RT @OktaGraha2: Heh rengit kebon nuju naon? akun_BODOR'"
428416727555137536,2014-01-29 06:38:02,b'naon ari siya kenek damri :(( RT @erlanggayoga406: Heh ker naon maneh Calo pabrik akun_BODOR'
428416601847644160,2014-01-29 06:37:32,b'beungeut siya nyangoyod anyeeeng :(( RT @Alam_syaaah: akun_BODOR beunget sia weh nyeulap :(((('
428416521547689984,2014-01-29 06:37:12,"b'iya da aku teh najis mugoladoh anjir :(( RT @hilmayul: HARAM JADAH :(( ""akun_BODOR: Hayu atuh kawin sama aku yu :(( RT @hilmayul: Ih akumah'"
428416449133031425,2014-01-29 06:36:55,"b'atos, tah buhaji tong hilap eta umbel susut :(( RT @ina_treznara: Heh nugelo burung , eh nugelo bandung mksd nya ! Follback ya :D aduh ini n'"
428416363913170944,2014-01-29 06:36:35,"b'lain ueh, tapi opak gombrang :(( RT @inda_rosalinda: Hih bae enak loba kuehan, dasar bangkong zuma RT""akun_BODOR: Anyeeng, meni kitu pisan s'"
428416254844489729,2014-01-29 06:36:09,"b'muka kamu kaya podol :(( RT @herdiansyah019: Karunya pisyan si dulur,sumuhun Wa ,wilujeng mencret Wa :(( ""akun_BODOR: Aya wae di cubluk , wi'"
428416073633783808,2014-01-29 06:35:26,"b'siyaa gorpat :(( RT @Uminz_Religion: siya gorbon ( \xe2\x8c\xa3 \xcc\x81_ \xe2\x8c\xa3 \xcc\x80)\xe2\x80\x8b \xe2\x80\x9cakun_BODOR: Etah siya wanian, minyak jalantah :(( RT @Uminz_Religion: bae ath'"
428416018604519425,2014-01-29 06:35:13,"b'heueuh da aing teh merang gablaaag :(( RT @ajisaid13: Gess ahh jadi arateulll kan :(( ""akun_BODOR: Anyeeng, dasar podol totongo :(( RT @ajis'"
427869010395267072,2014-01-27 18:21:36,"b'Anyeeng, meni kitu pisan siah kaleng kong guan :(( RT @inda_rosalinda: ""akun_BODOR: heh pulgoso, urg teh rosalinda, lain rosalindah dasar tu'"
427868630252912640,2014-01-27 18:20:05,b'Kagok legleg sama tukang dagangnyah :(( RT @sitlusputrihawa: Iya gatau atuda tukang dagangnya mamaksa wae jadi we meuli :((( RT akun_BODOR:'
427868326660812800,2014-01-27 18:18:53,"b'Itu beungeut yang nyakitin kamu ? RT @inda_rosalinda: Sieun ""akun_BODOR: gais, maraneh daek teu anjir beungeut maraneh dikutuk jadi ciga gag'"
427861800525107200,2014-01-27 17:52:57,"b'Loba teuing ngalebok kolecer kamu mah matak lieur anjir :((RT @sitlusputrihawa: Oh no sepertinya mening DIE ah lieur~ RT akun_BODOR: Noo,ula'"
427861242900795392,2014-01-27 17:50:44,"b'Anyeng etah wanian kitu nyakitin cewe secantik elu rosalindah :(( RT @inda_rosalinda: Tuh ku si udin :(( lelepkeun weh k spiteng :(( RT""akun'"
427860804755406848,2014-01-27 17:48:59,"b'Etah siya wanian, minyak jalantah :(( RT @Uminz_Religion: bae ath saetik mah,ubar kutil \xcb\x98\xc2\xb0\xcb\x98 \xe2\x80\x9cakun_BODOR: Mbung anyeng, leungeunna aya tikoto'"
427860115731914752,2014-01-27 17:46:15,"b'Gais, lamun maneh di nyeri hatekeun ku mantan mah tungguan weh bulan puasa, soalna bulan puasa mah loba buah KARMA anyeeng. :(( #TENS'"
427859292406837248,2014-01-27 17:42:59,"b'Jig maneh tiheula gablaag, RT @Ridwan_DSJ: Woles ai modyar mah kari di kubur :((( ""akun_BODOR: Atuh modyar aing teh anyeng, kitu pisan siya'"
427858854840242176,2014-01-27 17:41:14,"b'Saha, kusaha ? Ku aeng podolin beungeutnyah :(( RT @inda_rosalinda: Nyeri hate ""akun_BODOR: Kenapa kamu rosalindah :(( pulgoso akan hibur RT'"
